step,train_price_loss,train_delta_loss,price_rmse,price_mae,delta_rmse,delta_mae,selection_score
100,0.09511362016201019,0.002605671528726816,250.49470728356508,156.40948231675839,30.63671738621121,15.219351287446612,373.0415768284099
200,0.05970887094736099,0.002005722839385271,218.58390208356056,133.33885900518658,28.83060716789091,14.737843156290499,333.9063307551242
300,0.04796858876943588,0.002191529143601656,206.10589996144876,116.31863535966964,26.861168225707768,14.304559672652852,313.55057286427984
400,0.03441697359085083,0.001350862206891179,182.9897108409325,126.9901018798831,26.254489070677952,14.202422323472348,288.0076671236443
500,0.029036805033683777,0.0022674575448036194,165.8137340019079,106.64547657505271,24.689069482018233,13.273935812417658,264.57001192998086
600,0.027016310021281242,0.0034756294917315245,150.67799791523916,103.44433708377503,23.425226525784318,12.524384959815725,244.37890401837643
700,0.020331010222434998,0.0011712478008121252,153.67450678126318,102.3117669984443,23.130221509096813,12.89611282996884,246.19539281765043
800,0.02352185733616352,0.0014067222364246845,140.92485256403793,95.68127878437852,22.33460846876044,11.974636153197997,230.2632864390797
900,0.02260259911417961,0.0011994036613032222,151.2169198953962,96.7172294753208,21.905409386675107,11.635683346084194,238.8385574420966
1000,0.019970709457993507,0.0018065469339489937,147.09254562415072,89.69327334692962,21.533468525691248,11.52841471756167,233.2264197269157
1100,0.02059728279709816,0.0013336697593331337,173.33192177353953,110.3224757797894,22.039562505391096,11.705994198507513,261.49017179510395
1200,0.01678977906703949,0.0006215956527739763,167.5134501512557,102.413209660783,20.856882115265005,10.9619394905479,250.94097861231575
1300,0.017071940004825592,0.0010611382313072681,144.72948986140966,100.75905846543874,20.849400592114762,11.121126656530006,228.1270922298687
1400,0.0185885950922966,0.0022686461452394724,155.8117578931516,93.5375395487125,20.794601624736778,11.02088353687745,238.9901643920987
1500,0.016285967081785202,0.0008505286532454193,145.46015705802128,87.68615032907638,20.1490896416762,10.704183129270678,226.05651562472607
1600,0.01759294793009758,0.0015914601972326636,142.48105944543292,92.18266642785075,20.102537791175262,10.707494495761022,222.89121061013395
1700,0.018744157627224922,0.0006658117636106908,131.9135791477188,80.40530179101998,19.851911122395993,10.593254272233954,211.32122363730275
1800,0.013676930218935013,0.002270014490932226,142.43417209839555,86.90007141599075,19.95258062701498,10.60491669621157,222.24449460645548
1900,0.010496187955141068,0.0006454824469983578,143.5451916603575,85.1312133274079,19.827400040561876,10.717846016895594,222.854791822605
2000,0.014262532815337181,0.0009030000655911863,138.12887704566978,80.94271112113732,19.195053948645736,10.104858745139108,214.90909284025273
2100,0.012995710596442223,0.0006100677419453859,123.46251281278232,77.42646586539917,19.036299780115144,9.896638131265153,199.6077119332429
2200,0.013049574568867683,0.0009162442875094712,127.96340925501947,80.98830141846062,18.50639090446639,9.720614135987978,201.98897287288503
2300,0.007846332155168056,0.0011093821376562119,119.81745958335925,72.99571295193715,18.258221856617013,9.629699727290117,192.85034700982732
2400,0.019360508769750595,0.0006858002743683755,128.76532455090134,90.23548589136715,18.537958591621628,9.662879464168293,202.91715891738784
2500,0.01473967544734478,0.0006191287538968027,125.62302031895622,75.3061868960481,18.103219280201948,9.4484037372736,198.03589743976403
2600,0.006505591329187155,0.000792367325630039,127.5721330730491,85.00101221881117,17.75417834177983,9.440944030713258,198.58884644016842
2700,0.009196322411298752,0.0011729639954864979,129.56214265484715,79.1584443367782,18.249316770074,9.710951336581774,202.55940973514316
2800,0.00671442411839962,0.0009145900839939713,123.77932771396759,75.56259084140981,17.38165608714575,9.011360304066274,193.3059520625506
2900,0.008261383511126041,0.0011415411718189716,125.82125343261875,88.2953884387284,17.071243031671273,8.830529244172544,194.10622555930382
3000,0.009009847417473793,0.0004994678311049938,125.15956966584466,76.16659821213477,16.874989338065294,8.815198317092367,192.65952701810585
3100,0.008601018227636814,0.0008889047894626856,118.87703959479619,65.25771001329207,16.547288806147215,8.682229401977207,185.06619481938503
3200,0.010610397905111313,0.0015160456532612443,137.22773607743304,74.9677607710313,16.807683365400145,8.730608223859676,204.45846953903362
3300,0.004805447533726692,0.0005071330233477056,115.90481365688422,71.46789081612421,16.710470891907672,8.780728983430386,182.7466972245149
3400,0.009200846776366234,0.0009255867917090654,109.60712816387705,62.31859307295569,16.310366259240823,8.476603203017513,174.84859320084036
3500,0.00768871046602726,0.0004478615883272141,119.92269431231314,67.4812884946184,17.15627553790366,8.987096459883814,188.5477964639278
3600,0.006877853535115719,0.0009463386959396303,114.5128166510306,70.6706980996818,16.436335386896996,8.451517512791284,180.2581581986186
3700,0.006868482567369938,0.0005354316090233624,123.19420622856511,66.40680997188552,15.606870825467215,8.046948341808921,185.62168953043397
3800,0.011376614682376385,0.0007963412790559232,108.26775322308823,68.42375460955309,16.055555415224344,8.078601822634242,172.4899748839856
3900,0.007832292467355728,0.0007486495305784047,110.32926828275707,69.28776158246741,15.643012602005575,8.234945171333274,172.90131869077936
4000,0.008458069525659084,0.0008674658602103591,107.6971262951691,63.89461553441949,15.676631286298083,8.000188115188205,170.40365144036144
4100,0.0035862792283296585,0.00048775022150948644,113.94884059157286,64.73315285374476,15.096092932942907,7.810084661726887,174.3332123233445
4200,0.002981903264299035,0.0004128329746890813,124.1471718253655,66.95806022397922,15.406483390221947,8.017682183974793,185.7731053862533
4300,0.003897391026839614,0.0005205299821682274,118.73690479505025,62.088083126990924,15.095116408903262,7.784054250477349,179.1173704306633
4400,0.0033896751701831818,0.0004114266484975815,114.23302299378759,60.76925900723844,14.922730298449828,7.682806308789581,173.9239441875869
4500,0.005682757124304771,0.0003873154928442091,122.7906563915335,67.9294591397137,14.825700578255837,7.72296198660425,182.09345870455684
4600,0.0032286704517900944,0.0009795880177989602,114.86778883400066,62.12299164417791,14.732511621590257,7.625264775974678,173.79783532036168
4700,0.0043908050283789635,0.0007688426994718611,111.0485890234509,61.45195960285576,14.708073834644784,7.528704908200214,169.88088436203003
4800,0.002694118535146117,0.0006895121186971664,114.3986712184956,64.4608349764548,14.603863476017704,7.592968330558745,172.8141251225664
4900,0.003019699826836586,0.0006273288163356483,112.63727584834595,59.53570860692476,14.548975689527037,7.566111154534757,170.8331786064541
5000,0.002555658109486103,0.0007380943279713392,121.53767930124985,62.41866115209717,14.646113954834842,7.442401188784533,180.12213512058923
5100,0.0039144232869148254,0.00035142104024998844,120.17179656033592,62.384275661444,14.555789010521542,7.492523390899919,178.39495260242208
5200,0.0029449656140059233,0.0006007065530866385,116.08725830179208,65.12042095868456,14.465152575853203,7.383195181531598,173.9478686052049
5300,0.003971020225435495,0.0005516707897186279,116.48075306302556,63.23221381996367,14.247880109551005,7.257743231864276,173.47227350122958
5400,0.0033008260652422905,0.000548383395653218,115.97411588894607,57.898910861954114,14.351990874395893,7.447826752814146,173.38207938652965
5500,0.003913935739547014,0.0005591477965936065,121.59426776343909,65.76844172882319,14.385225078975628,7.3497392343414605,179.1351680793416
5600,0.0032522729597985744,0.0005996706313453615,128.6579797610176,73.15911300404791,14.255699606212744,7.287659328159126,185.68077818586858
5700,0.004336991347372532,0.0003133936843369156,114.6104489013938,60.45989757277747,14.348806192762847,7.376589711660917,172.0056736724452
5800,0.0047383662313222885,0.0007690779166296124,123.54785166246633,62.58019610407928,14.067514103115352,7.22542651958472,179.81790807492774
5900,0.0028563132509589195,0.0006341917905956507,118.37326982021948,60.864381071939114,14.304203511913517,7.379877968230146,175.59008386787355
6000,0.004850343801081181,0.00043649174040183425,112.09247575258993,64.99636386633718,14.236611676651158,7.321694229315584,169.03892245919457
6100,0.0039323465898633,0.00045463803689926863,121.3088408988397,67.89228795887638,13.974494890969412,7.149482252340806,177.20682046271736
6200,0.0027028508484363556,0.0002830781741067767,106.85495859910012,59.70652728196071,13.821500408765994,7.0853977687845475,162.14096023416408
6300,0.004625221714377403,0.00040402531158179045,118.99818245599208,60.628098994939585,14.175616405916386,7.277789206855461,175.70064807965764
6400,0.0042709424160420895,0.00029222952434793115,114.25202883426988,58.48956289762779,13.666632555514195,6.974377730835768,168.91855905632667
6500,0.0026393383741378784,0.00023988851171452552,125.58811481631254,58.98488606314365,13.620978539331919,6.954292006455544,180.07202897364022
