step,train_price_loss,train_delta_loss,price_rmse,price_mae,delta_rmse,delta_mae,selection_score
100,0.10477609187364578,0.0022444771602749825,265.596551263596,159.06429652415767,31.837106498349105,16.013489544079988,392.9449772569924
200,0.07097217440605164,0.0020958257373422384,228.43573334427066,137.93669768110718,30.66127245445943,15.134564734902533,351.08082316210835
300,0.05155432969331741,0.0024164796341210604,205.29883591115333,118.13697052545582,28.978320113453133,15.016644755222265,321.2121163649659
400,0.06299030780792236,0.0013332943199202418,191.4743565902416,120.81261868621965,27.898302736158282,14.422595186814574,303.06756753487474
500,0.035743456333875656,0.0022114748135209084,172.37939659638675,106.45458112771419,26.18010318593132,13.692895911859893,277.099809340112
600,0.03759622946381569,0.004730876535177231,166.7225432841645,109.23729453455077,24.744883321281247,12.968482496264466,265.7020765692895
700,0.027078136801719666,0.0014050251338630915,182.35170501746998,111.86756929087518,24.116705576287327,13.05975906666806,278.8185273226193
800,0.030503928661346436,0.0015135523863136768,149.63058486344823,92.44762416589892,23.596356599353513,12.725420303422945,244.01601126086229
900,0.023279914632439613,0.001509757712483406,181.53625219891774,96.30503829198807,22.850498255571175,12.043744654189679,272.93824522120246
1000,0.02743799239397049,0.0018521291203796864,156.56349321860608,94.15739856643108,22.29753810686584,11.723442662423821,245.75364564606946
1100,0.02652982994914055,0.0013905405066907406,168.19712358938304,101.80372812305026,22.777078643597285,12.176152074486284,259.3054381637722
1200,0.01915065571665764,0.0008250124519690871,172.25046794178877,102.65610007044003,21.56961617987469,11.343204890141083,258.5289326612875
1300,0.01832299679517746,0.0008810593280941248,143.70172771434426,89.12533056237055,21.45573007760518,11.336557431867968,229.52464802476499
1400,0.016721269115805626,0.002169651910662651,155.41986529121374,85.62830420453211,21.298582502199125,11.400359502974386,240.61419530001024
1500,0.012452343478798866,0.0007249837508425117,162.90896980790296,88.52664106051711,21.04873824230554,11.057671913474087,247.10392277712512
1600,0.01574089191854,0.0019249642500653863,140.95693429199235,76.69149792604675,20.958764417146458,11.187011401054075,224.79199196057817
1700,0.02274949848651886,0.0007151234894990921,147.23751431161156,84.26152071116086,20.37568431827608,10.693277557210079,228.74025158471588
1800,0.014603110030293465,0.0036525465548038483,139.34222419639374,75.8736183853773,20.836481144602065,11.340037682613508,222.68814877480202
1900,0.011582007631659508,0.0006048065843060613,149.40462285610764,79.16891549065818,20.67074375944516,10.94642598394517,232.08759789388827
2000,0.017329253256320953,0.001337738474830985,147.2892390806059,80.2128576281945,19.969790865099665,10.455314407312883,227.16840254100458
2100,0.016422949731349945,0.0007567076245322824,151.3900009066969,78.22629155586804,20.092640612828543,10.645640474185091,231.7605633580111
